x,y,terrain_type,elevation_type,movement_cost,visibility_factor,cover_bonus
80,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
81,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
82,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
83,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
84,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
85,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
86,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
87,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
88,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
89,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
90,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
91,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
92,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
93,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
94,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
95,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
96,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
97,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
98,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
99,42,BARE,GROUND_LEVEL,1.0,1.0,0.0
0,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
1,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
2,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
3,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
4,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
5,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
6,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
7,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
8,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
9,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
10,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
11,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
12,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
13,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
14,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
15,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
16,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
17,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
18,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
19,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
20,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
21,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
22,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
23,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
24,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
25,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
26,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
27,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
28,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
29,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
30,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
31,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
32,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
33,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
34,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
35,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
36,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
37,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
38,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
39,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
40,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
41,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
42,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
43,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
44,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
45,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
46,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
47,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
48,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
49,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
50,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
51,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
52,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
53,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
54,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
55,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
56,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
57,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
58,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
59,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
60,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
61,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
62,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
63,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
64,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
65,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
66,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
67,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
68,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
69,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
70,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
71,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
72,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
73,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
74,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
75,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
76,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
77,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
78,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
79,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
80,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
81,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
82,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
83,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
84,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
85,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
86,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
87,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
88,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
89,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
90,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
91,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
92,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
93,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
94,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
95,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
96,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
97,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
98,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
99,43,BARE,GROUND_LEVEL,1.0,1.0,0.0
0,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
1,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
2,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
3,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
4,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
5,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
6,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
7,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
8,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
9,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
10,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
11,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
12,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
13,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
14,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
15,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
16,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
17,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
18,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
19,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
20,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
21,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
22,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
23,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
24,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
25,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
26,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
27,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
28,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
29,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
30,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
31,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
32,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
33,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
34,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
35,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
36,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
37,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
38,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
39,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
40,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
41,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
42,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
43,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
44,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
45,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
46,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
47,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
48,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
49,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
50,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
51,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
52,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
53,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
54,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
55,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
56,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
57,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
58,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
59,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
60,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
61,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
62,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
63,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
64,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
65,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
66,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
67,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
68,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
69,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
70,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
71,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
72,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
73,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
74,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
75,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
76,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
77,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
78,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
79,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
80,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
81,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
82,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
83,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
84,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
85,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
86,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
87,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
88,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
89,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
90,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
91,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
92,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
93,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
94,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
95,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
96,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
97,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
98,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
99,44,BARE,GROUND_LEVEL,1.0,1.0,0.0
0,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
1,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
2,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
3,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
4,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
5,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
6,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
7,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
8,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
9,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
10,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
11,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
12,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
13,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
14,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
15,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
16,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
17,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
18,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
19,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
20,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
21,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
22,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
23,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
24,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
25,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
26,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
27,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
28,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
29,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
30,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
31,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
32,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
33,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
34,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
35,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
36,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
37,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
38,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
39,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
40,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
41,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
42,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
43,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
44,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
45,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
46,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
47,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
48,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
49,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
50,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
51,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
52,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
53,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
54,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
55,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
56,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
57,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
58,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
59,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
60,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
61,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
62,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
63,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
64,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
65,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
66,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
67,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
68,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
69,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
70,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
71,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
72,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
73,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
74,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
75,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
76,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
77,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
78,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
79,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
80,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
81,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
82,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
83,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
84,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
85,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
86,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
87,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
88,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
89,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
90,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
91,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
92,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
93,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
94,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
95,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
96,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
97,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
98,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
99,45,BARE,GROUND_LEVEL,1.0,1.0,0.0
0,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
1,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
2,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
3,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
4,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
5,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
6,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
7,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
8,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
9,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
10,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
11,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
12,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
13,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
14,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
15,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
16,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
17,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
18,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
19,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
20,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
21,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
22,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
23,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
24,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
25,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
26,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
27,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
28,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
29,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
30,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
31,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
32,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
33,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
34,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
35,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
36,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
37,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
38,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
39,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
40,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
41,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
42,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
43,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
44,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
45,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
46,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
47,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
48,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
49,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
50,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
51,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
52,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
53,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
54,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
55,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
56,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
57,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
58,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
59,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
60,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
61,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
62,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
63,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
64,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
65,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
66,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
67,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
68,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
69,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
70,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
71,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
72,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
73,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
74,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
75,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
76,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
77,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
78,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
79,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
80,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
81,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
82,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
83,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
84,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
85,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
86,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
87,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
88,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
89,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
90,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
91,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
92,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
93,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
94,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
95,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
96,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
97,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
98,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
99,46,BARE,GROUND_LEVEL,1.0,1.0,0.0
0,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
1,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
2,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
3,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
4,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
5,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
6,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
7,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
8,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
9,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
10,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
11,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
12,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
13,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
14,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
15,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
16,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
17,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
18,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
19,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
20,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
21,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
22,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
23,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
24,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
25,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
26,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
27,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
28,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
29,47,BARE,GROUND_LEVEL,1.0,1.0,0.0
